"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         252,      -5.335825761,      -5.014955212,      -5.354263353,      -4.553504554,      -10.16027561
          0,           0,         253,      -5.346935645,      -5.058798016,      -5.373980767,      -4.567316441,      -10.17842134
          0,           0,         254,       -5.35896318,      -5.099156469,      -5.394562774,       -4.57954973,      -10.19852473
          0,           0,         255,      -5.373338736,      -5.135474605,      -5.420317864,      -4.592584301,      -10.22080981
          0,           0,         256,      -5.390953177,      -5.167961608,      -5.452941911,      -4.608298153,      -10.24545218
          0,           0,         257,      -5.412091625,      -5.197455063,      -5.491615708,      -4.627870174,       -10.2721493
          0,           0,         258,      -5.436334719,      -5.225114721,      -5.532916763,      -4.651657271,      -10.30087587
          0,           0,         259,      -5.462559616,      -5.252092718,      -5.571214209,      -4.679167782,      -10.33172692
          0,           0,         260,      -5.489056315,      -5.279327818,      -5.600107065,      -4.709032261,      -10.36371081
          0,           0,         261,      -5.513681863,      -5.307433592,      -5.615782499,      -4.738917656,      -10.39645988
          0,           0,         262,      -5.534435741,      -5.336688467,      -5.620076443,      -4.765850102,      -10.42952275
          0,           0,         263,       -5.55013937,      -5.367090581,      -5.619126986,      -4.787077423,      -10.46197639
          0,           0,         264,      -5.561101527,      -5.398456047,      -5.619626763,      -4.801460097,      -10.49295949
          0,           0,         265,      -5.568998322,      -5.430498068,      -5.626291512,      -4.810169031,       -10.5212363
          0,           0,         266,      -5.576378137,      -5.462889413,      -5.641743303,      -4.816290365,      -10.54572356
          0,           0,         267,      -5.585697006,      -5.495273958,      -5.666898833,      -4.823349186,      -10.56635121
          0,           0,         268,      -5.598734876,      -5.527252364,       -5.70117924,      -4.834165488,      -10.58254063
          0,           0,         269,      -5.616338822,      -5.558387162,      -5.742515487,       -4.85035525,      -10.59514522
          0,           0,         270,      -5.638336692,      -5.588277814,      -5.787313659,      -4.872239096,       -10.6049166
          0,           0,         271,      -5.663620813,      -5.616706484,      -5.830529267,      -4.898962692,      -10.61235107
          0,           0,         272,      -5.690373248,      -5.643774692,      -5.867024554,      -4.928704055,      -10.61841138
          0,           0,         273,      -5.716381441,      -5.669950837,      -5.893961389,      -4.958938643,      -10.62323447
